--- Report Estrazione PDF: Witcher-v1.3.pdf ---
Data: 2026-04-16 09:36:07

--- Dettagli Immagini ---
Pag001_L1_SenzaSezione_01.png | Nome PDF: 30d661eb-d650-40ca-ae0b-607943fa877c | Dim: 753x235px | CS: DeviceGray
Immagini/Pag308_L308_Viverne_01.png
Immagini/Pag309_L309_Katakan_01.png
Immagini/Pag309_L309_Katakan_02.png
Immagini/Pag309_L309_Katakan_03.png
Immagini/Pag309_L309_Katakan_04.png
Immagini/Pag310_L310_Bue e Cane_01.png
Immagini/Pag310_L310_Bue e Cane_02.png
Immagini/Pag310_L310_Bue e Cane_03.png
Immagini/Pag310_L310_Bue e Cane_04.png
Immagini/Pag310_L310_Bue e Cane_05.png
Immagini/Pag310_L310_Bue e Cane_06.png
Immagini/Pag310_L310_Bue e Cane_07.png
Immagini/Pag310_L310_Bue e Cane_08.png
Immagini/Pag310_L310_Bue e Cane_09.png
Immagini/Pag310_L310_Bue e Cane_10.png
Immagini/Pag311_L311_Cavallo e Cavallo da Guerra_01.png
Immagini/Pag311_L311_Cavallo e Cavallo da Guerra_02.png
Immagini/Pag312_L312_Gatto e Mulo_01.png
Immagini/Pag312_L312_Gatto e Mulo_02.png
Immagini/Pag312_L312_Gatto e Mulo_03.png
Immagini/Pag312_L312_Gatto e Mulo_04.png
Immagini/Pag313_L313_Serpente e Uccello_01.png
Immagini/Pag313_L313_Serpente e Uccello_02.png
Immagini/Pag313_L313_Serpente e Uccello_03.png
Immagini/Pag313_L313_Serpente e Uccello_04.png
Immagini/Pag314_L314_Buonanotte a Tutti_01.png
Immagini/Pag314_L314_Buonanotte a Tutti_02.png
Immagini/Pag316_L316_Buonanotte a Tutti_01.png
Immagini/Pag316_L316_Buonanotte a Tutti_02.png
Immagini/Pag317_L317_Buonanotte a Tutti_01.png
Immagini/Pag318_L318_Buonanotte a Tutti_01.png
Immagini/Pag319_L319_Buonanotte a Tutti_01.png
Immagini/Pag320_L320_Buonanotte a Tutti_01.png
Immagini/Pag321_L321_Buonanotte a Tutti_01.png
Immagini/Pag321_L321_Buonanotte a Tutti_02.png
Immagini/Pag321_L321_Buonanotte a Tutti_03.png
Immagini/Pag321_L321_Buonanotte a Tutti_04.png
Immagini/Pag321_L321_Buonanotte a Tutti_05.png
Immagini/Pag322_L322_Buonanotte a Tutti_01.png
Immagini/Pag322_L322_Buonanotte a Tutti_02.png
Immagini/Pag323_L323_Buonanotte a Tutti_01.png
Immagini/Pag323_L323_Buonanotte a Tutti_02.png
Immagini/Pag324_L324_Buonanotte a Tutti_01.png
Immagini/Pag324_L324_Buonanotte a Tutti_02.png
Immagini/Pag325_L325_Buonanotte a Tutti_01.png
Immagini/Pag325_L325_Buonanotte a Tutti_02.png
Immagini/Pag326_L326_Scheda del Personaggio_01.png
Immagini/Pag326_L326_Scheda del Personaggio_02.png
Immagini/Pag326_L326_Scheda del Personaggio_03.png
Immagini/Pag326_L326_Scheda del Personaggio_04.png
Immagini/Pag326_L326_Scheda del Personaggio_05.png
Immagini/Pag326_L326_Scheda del Personaggio_06.png
Immagini/Pag326_L326_Scheda del Personaggio_07.png
Immagini/Pag326_L326_Scheda del Personaggio_08.png
Immagini/Pag326_L326_Scheda del Personaggio_09.png
Immagini/Pag326_L326_Scheda del Personaggio_10.png
Immagini/Pag326_L326_Scheda del Personaggio_11.png
Immagini/Pag326_L326_Scheda del Personaggio_12.png
Immagini/Pag326_L326_Scheda del Personaggio_13.png
Immagini/Pag327_L327_Scheda del Personaggio_01.png
Immagini/Pag327_L327_Scheda del Personaggio_02.png
Immagini/Pag327_L327_Scheda del Personaggio_03.png
Immagini/Pag327_L327_Scheda del Personaggio_04.png
Immagini/Pag327_L327_Scheda del Personaggio_05.png
Immagini/Pag327_L327_Scheda del Personaggio_06.png
Immagini/Pag327_L327_Scheda del Personaggio_07.png
Immagini/Pag327_L327_Scheda del Personaggio_08.png
Immagini/Pag327_L327_Scheda del Personaggio_09.png
Immagini/Pag328_L328_Scheda del Personaggio_01.png
Immagini/Pag328_L328_Scheda del Personaggio_02.png
Immagini/Pag328_L328_Scheda del Personaggio_03.png
Immagini/Pag328_L328_Scheda del Personaggio_04.png
Immagini/Pag328_L328_Scheda del Personaggio_05.png
Immagini/Pag328_L328_Scheda del Personaggio_06.png
Immagini/Pag329_L329_Scheda del Personaggio_01.png
Immagini/Pag329_L329_Scheda del Personaggio_02.png
Immagini/Pag329_L329_Scheda del Personaggio_03.png
Immagini/Pag329_L329_Scheda del Personaggio_04.png
Immagini/Pag333_L333_Indice analitico_01.png
Immagini/Pag334_L334_Autori_01.png
Immagini/Pag334_L334_Autori_02.png
Immagini/Pag335_L335_Autori_01.png
Immagini/Pag335_L335_Autori_02.png
Immagini/Pag336_L336_Autori_01.png
Testi/Pag001_L1_SenzaSezione.txt
Testi/Pag003_L3_Sommario.txt
Testi/Pag005_L5_Il Mondo di The Witcher.txt
Testi/Pag010_L10_Storia Recente.txt
Testi/Pag012_L12_Geralt di Rivia.txt
Testi/Pag013_L13_Yennefer di Vengeberg.txt
Testi/Pag014_L14_Dandelion.txt
Testi/Pag015_L15_Zoltan Chivay.txt
Testi/Pag016_L16_Triss Merigold.txt
Testi/Pag017_L17_Vernon Roche.txt
Testi/Pag018_L18_Iorveth.txt
Testi/Pag019_L19_Letho di Guleta.txt
Testi/Pag020_L20_La Creazione del Personaggio.txt
Testi/Pag021_L21_Razze.txt
Testi/Pag025_L25_Background.txt
Testi/Pag031_L31_Eventi Passati.txt
Testi/Pag036_L36_Stile Personale.txt
Testi/Pag037_L37_La Professione.txt
Testi/Pag038_L38_Armigero.txt
Testi/Pag039_L39_Artigiano.txt
Testi/Pag040_L40_Bardo.txt
Testi/Pag041_L41_Criminale.txt
Testi/Pag042_L42_Mago.txt
Testi/Pag043_L43_Medico.txt
Testi/Pag044_L44_Mercante.txt
Testi/Pag045_L45_Prete.txt
Testi/Pag046_L46_Witcher.txt
Testi/Pag047_L47_Le Statistiche.txt
Testi/Pag049_L49_Le Abilità.txt
Testi/Pag057_L57_Risoluzioni di Abilità.txt
Testi/Pag059_L59_Salire di Livello.txt
Testi/Pag060_L60_Reputazione.txt
Testi/Pag061_L61_Alberi di Abilità.txt
Testi/Pag062_L62_Albero di Abilità Dell’Armigero.txt
Testi/Pag063_L63_Albero di Abilità Dell’Artigiano.txt
Testi/Pag064_L64_Albero di Abilità Del Bardo.txt
Testi/Pag065_L65_Albero di Abilità Del Criminale.txt
Testi/Pag066_L66_Albero di Abilità Del Mago.txt
Testi/Pag067_L67_Albero di Abilità Del Medico.txt
Testi/Pag068_L68_Albero di Abilità Del Mercante.txt
Testi/Pag069_L69_Albero di Abilità Del Prete.txt
Testi/Pag070_L70_Albero di Abilità Del Witcher.txt
Testi/Pag071_L71_Equipaggiamento.txt
Testi/Pag072_L72_Armi.txt
Testi/Pag078_L78_Armature.txt
Testi/Pag083_L83_Armamenti delle Razze Antiche.txt
Testi/Pag087_L87_Prodotti Alchemici.txt
Testi/Pag090_L90_Potenziamenti per Armature.txt
Testi/Pag091_L91_Trasporti.txt
Testi/Pag092_L92_Utensili.txt
Testi/Pag093_L93_Oggetti Vari.txt
Testi/Pag099_L99_La Magia in The Witcher.txt
Testi/Pag101_L101_Incantesimi da Mago.txt
Testi/Pag109_L109_Invocazioni da Prete.txt
Testi/Pag114_L114_Segni da Witcher.txt
Testi/Pag116_L116_Rituali.txt
Testi/Pag120_L120_Fatture.txt
Testi/Pag122_L122_Luoghi di Potere.txt
Testi/Pag123_L123_Apprendere Magie.txt
Testi/Pag125_L125_Artigiani e Alchimisti.txt
Testi/Pag126_L126_Sistema per la Manifattura.txt
Testi/Pag128_L128_Componenti per la Manifattura.txt
Testi/Pag130_L130_Schemi di Manifattura.txt
Testi/Pag140_L140_Riparazioni e Recuperi.txt
Testi/Pag141_L141_Sistema per l’Alchimia.txt
Testi/Pag143_L143_Sostanze Alchemiche.txt
Testi/Pag146_L146_Formule.txt
Testi/Pag149_L149_Combattere in The Witcher.txt
Testi/Pag151_L151_Le Basi del Combattimento.txt
Testi/Pag158_L158_Ferite Critiche.txt
Testi/Pag161_L161_Effetti.txt
Testi/Pag163_L163_Combattimento Approfondito.txt
Testi/Pag166_L166_Risolvere la Magia.txt
Testi/Pag169_L169_Trasporti e Cavalcare.txt
Testi/Pag172_L172_Esempio di Combattimento.txt
Testi/Pag173_L173_Guarigione.txt
Testi/Pag175_L175_Adrenalina.txt
Testi/Pag176_L176_Scontri Verbali.txt
Testi/Pag179_L179_Atlante di The Witcher.txt
Testi/Pag180_L180_Il Nord.txt
Testi/Pag182_L182_Redania.txt
Testi/Pag183_L183_Kaedwen.txt
Testi/Pag184_L184_Aedirn.txt
Testi/Pag185_L185_Temeria.txt
Testi/Pag186_L186_Skellige.txt
Testi/Pag187_L187_Lega di Hengefor.txt
Testi/Pag188_L188_Verden.txt
Testi/Pag189_L189_Le Terre Antiche.txt
Testi/Pag190_L190_Mahakam.txt
Testi/Pag191_L191_Dol Blathanna.txt
Testi/Pag192_L192_Nilfgaard.txt
Testi/Pag194_L194_Il Cuore di Nilfgaard.txt
Testi/Pag195_L195_Gemmera.txt
Testi/Pag196_L196_Metinna.txt
Testi/Pag197_L197_Mag Turga.txt
Testi/Pag198_L198_Cintra.txt
Testi/Pag199_L199_Oltre i Confini.txt
Testi/Pag200_L200_Zerrikania.txt
Testi/Pag201_L201_Potenti Alleanze.txt
Testi/Pag204_L204_Maghi.txt
Testi/Pag205_L205_Scoia’tael.txt
Testi/Pag206_L206_Luna Crescente.txt
Testi/Pag207_L207_Potenti Religioni.txt
Testi/Pag208_L208_Fuoco Eterno.txt
Testi/Pag209_L209_Il Grande Sole.txt
Testi/Pag211_L211_Guida del Game Master.txt
Testi/Pag216_L216_Narrare The Witcher.txt
Testi/Pag219_L219_Incontri.txt
Testi/Pag221_L221_Ricompense.txt
Testi/Pag223_L223_Oggetti Casuali.txt
Testi/Pag224_L224_Reliquie e Min-Max.txt
Testi/Pag226_L226_PNG Buoni.txt
Testi/Pag227_L227_Campagne.txt
Testi/Pag230_L230_Maledizioni.txt
Testi/Pag232_L232_Situazione Attuale.txt
Testi/Pag238_L238_Background dei Witcher.txt
Testi/Pag241_L241_Vita da Witcher.txt
Testi/Pag246_L246_Equipaggiamento da Witcher.txt
Testi/Pag251_L251_Mutageni.txt
Testi/Pag253_L253_Esperimenti, Rune e Reliquie.txt
Testi/Pag254_L254_Tecnologia Sperimentale.txt
Testi/Pag256_L256_Rune e Glifi.txt
Testi/Pag257_L257_Reliquie.txt
Testi/Pag267_L267_Bestiario.txt
Testi/Pag268_L268_Tipologie di Mostro.txt
Testi/Pag271_L271_Banditi.txt
Testi/Pag275_L275_Arcieri Scoia’tael.txt
Testi/Pag277_L277_Drowner.txt
Testi/Pag279_L279_Ghoul.txt
Testi/Pag281_L281_Streghe dei Sepolcri.txt
Testi/Pag283_L283_Wraith.txt
Testi/Pag285_L285_Wraith Diurni.txt
Testi/Pag287_L287_Lupi e Warg.txt
Testi/Pag289_L289_Lupi Mannari.txt
Testi/Pag291_L291_Sirene.txt
Testi/Pag293_L293_Grifoni.txt
Testi/Pag295_L295_Endriaghe.txt
Testi/Pag297_L297_Arachas.txt
Testi/Pag299_L299_Golem.txt
Testi/Pag301_L301_Demoni.txt
Testi/Pag303_L303_Nekker.txt
Testi/Pag305_L305_Troll di Roccia.txt
Testi/Pag307_L307_Viverne.txt
Testi/Pag309_L309_Katakan.txt
Testi/Pag310_L310_Bue e Cane.txt
Testi/Pag311_L311_Cavallo e Cavallo da Guerra.txt
Testi/Pag312_L312_Gatto e Mulo.txt
Testi/Pag313_L313_Serpente e Uccello.txt
Testi/Pag314_L314_Buonanotte a Tutti.txt
Testi/Pag326_L326_Scheda del Personaggio.txt
Testi/Pag330_L330_Indice analitico.txt
Testi/Pag334_L334_Autori.txt
